puzzle_id,label,row_hints,col_hints,num_solutions,json_file_path
3616,2,"[[], [], [], [4], [1, 1], [2], [2], [5], [7], [1, 2, 1], [1, 2, 1], [1, 1, 1], [], [], []]","[[], [], [], [2], [1, 2], [1, 2], [1, 2, 1], [1, 2, 1], [1, 4], [6], [2, 1], [1], [1], [1], []]",30,./mnist_nonograms\mnist_puzzle_3616.json
3621,4,"[[], [], [], [1], [1, 1], [2, 1], [2, 2], [2, 1], [1, 1], [6], [2], [1], [1], [], []]","[[], [], [], [1], [4], [2, 1, 1], [2, 1, 1], [2], [2], [4], [2], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3621.json
3625,9,"[[], [], [], [3], [2, 1], [1, 1], [2, 1], [2, 2], [2, 3], [3, 1], [1], [1], [1], [1], []]","[[], [], [], [2], [4], [2, 1], [1, 1], [2, 1], [1, 2], [1, 7], [3], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_3625.json
3626,3,"[[], [], [1], [5], [1, 1], [2], [4], [5], [6], [1, 1], [2], [5], [3], [], []]","[[], [], [], [], [], [2, 3, 1], [1, 3, 2], [2, 3, 2], [1, 4, 2], [6, 2], [3], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3626.json
3629,5,"[[], [], [], [4], [8], [3], [2], [5], [6], [1], [2], [1, 3], [5], [], []]","[[], [], [], [1], [2, 1], [2, 1], [5, 1], [6, 2], [3, 2, 2], [2, 4], [2, 1], [1], [1], [1], []]",2,./mnist_nonograms\mnist_puzzle_3629.json
3632,1,"[[], [], [1], [1], [1], [2], [2], [2], [2], [2], [1], [2], [1], [], []]","[[], [], [], [], [2], [3], [3], [3], [2], [2], [2], [], [], [], []]",13,./mnist_nonograms\mnist_puzzle_3632.json
3634,7,"[[], [], [], [1], [1], [1, 1], [1], [1], [], [4], [1], [1], [1], [1], []]","[[], [], [], [], [2], [1], [1, 1], [1, 2], [3], [2, 1], [], [], [], [], []]",16,./mnist_nonograms\mnist_puzzle_3634.json
3638,0,"[[], [], [3], [3, 2], [2, 2], [2, 1], [1, 1], [2, 1], [1, 1], [1, 1], [2, 2], [2, 2], [4], [], []]","[[], [], [], [4], [3, 2], [2, 2], [2, 1], [2, 1], [2, 1], [1, 1], [1, 2], [2, 2], [5], [], []]",7,./mnist_nonograms\mnist_puzzle_3638.json
364,8,"[[], [], [], [3], [1, 2], [1, 2], [1, 1], [2, 1], [3], [3], [1, 1], [1, 1], [3], [], []]","[[], [], [], [], [1], [1, 1, 2], [1, 4, 1], [1, 2, 1], [1, 5], [1, 2], [2], [1], [], [], []]",11,./mnist_nonograms\mnist_puzzle_364.json
3640,3,"[[], [], [2], [1, 2], [2], [2], [5], [2], [2], [1], [1, 2], [1, 3], [4], [], []]","[[], [], [], [], [1], [1, 2, 2], [1, 2, 1, 1], [2, 1, 1], [2, 1, 2], [1, 1], [2, 2], [4], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3640.json
3641,7,"[[], [], [], [2], [6], [3, 1], [1], [1], [1], [1], [1], [2], [2], [2], []]","[[], [], [], [1], [2], [2], [1], [2], [2, 2], [9], [1], [1], [], [], []]",3,./mnist_nonograms\mnist_puzzle_3641.json
3649,6,"[[], [], [1], [3], [4], [3], [5], [4, 1], [2, 1], [1, 1], [2, 2], [5], [3], [], []]","[[], [], [], [], [4], [3, 2], [4, 2], [4, 2], [4, 3], [2, 6], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3649.json
3650,1,"[[], [], [], [1], [2], [2], [1], [1], [1], [2], [2], [1], [1], [], []]","[[], [], [], [], [], [], [2], [10], [2], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3650.json
3652,4,"[[], [], [], [2], [2, 1], [2, 1], [1, 2], [3, 2], [8], [6], [2], [2], [1], [], []]","[[], [], [3], [6], [2], [3], [2], [2], [2], [6], [6], [3], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3652.json
3658,1,"[[], [], [1], [3], [3], [3], [3], [3], [3], [2], [3], [2], [1], [], []]","[[], [], [], [], [], [], [6], [10], [10], [1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3658.json
366,8,"[[], [], [], [], [], [3, 1], [3, 1], [3], [2], [1, 1], [1, 1], [1, 2], [], [], []]","[[], [], [], [], [2, 2], [2, 1], [2, 1], [2, 1], [2, 1], [1, 1], [], [1], [1], [], []]",36,./mnist_nonograms\mnist_puzzle_366.json
3660,2,"[[], [], [6], [1], [1], [1], [1], [1], [6], [2, 2], [1, 2, 2], [5], [], [], []]","[[], [], [], [3], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 2], [1, 1, 1], [1, 2], [7], [1], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_3660.json
3662,8,"[[], [], [], [5], [1, 1], [1, 1], [5], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [4], [], []]","[[], [], [], [], [1], [2, 1, 3], [1, 3, 1], [1, 1, 1], [1, 1, 1], [4, 1], [5], [], [], [], []]",7,./mnist_nonograms\mnist_puzzle_3662.json
3663,0,"[[], [], [1], [1, 1], [4, 1], [2, 2, 1], [1, 2, 1], [2, 1], [2, 2], [2, 1], [2, 1], [3, 2], [3], [], []]","[[], [], [], [4], [7], [2, 1], [1, 1, 2], [3, 1], [2, 2], [1, 1], [1, 1], [1, 2], [5], [], []]",5,./mnist_nonograms\mnist_puzzle_3663.json
3664,6,"[[], [1], [2], [2], [2], [2], [1], [1, 3], [1, 3], [1, 3], [1, 3], [3], [], [], []]","[[], [], [], [], [3], [2, 1], [2, 1], [2, 1], [2, 2], [2, 4], [2, 3], [2], [], [], []]",3,./mnist_nonograms\mnist_puzzle_3664.json
367,3,"[[], [], [], [5], [2, 1], [1], [3], [4], [1], [1], [1], [2], [4], [], []]","[[], [], [], [1], [1], [1, 1], [2, 1, 1], [1, 2, 1], [1, 2, 1], [1, 6], [2], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_367.json
3670,4,"[[], [], [], [1], [2, 1], [2, 1], [1, 2], [5], [4], [2], [2], [2], [2], [1], []]","[[], [], [], [], [], [5], [2, 2], [7], [7], [5], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3670.json
3674,4,"[[], [], [], [2], [1], [1, 1], [2, 1], [2, 2], [2], [1, 1], [1], [1], [1], [], []]","[[], [], [], [], [1], [2, 1], [2, 2], [3], [2], [2, 1], [2], [1], [], [], []]",9,./mnist_nonograms\mnist_puzzle_3674.json
3678,8,"[[], [], [], [4], [5], [2, 2], [5], [4], [3], [2], [3], [3], [4], [2], []]","[[], [], [], [], [], [4], [10], [2, 8], [6, 4], [4, 1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3678.json
3681,0,"[[], [], [1], [3, 2], [2, 3], [2, 2], [1, 1], [1, 1], [1, 1], [1, 1], [1, 4], [6], [3], [], []]","[[], [], [], [], [7], [3, 2], [2, 2], [2, 3], [1, 2], [2, 2], [3, 3], [3], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3681.json
3682,7,"[[], [], [], [1], [1, 2], [1, 1], [1, 1], [1], [1], [2], [1], [1], [1], [1], []]","[[], [], [], [], [2], [1, 2], [1, 1], [2], [1, 1], [1, 2], [2], [], [], [], []]",1000,./mnist_nonograms\mnist_puzzle_3682.json
3683,7,"[[], [], [], [], [1, 2], [3, 2], [1, 1], [1, 1], [1], [1], [1], [1], [1], [], [1]]","[[], [], [], [], [3], [2], [1, 1], [1, 1], [1, 1], [2, 2], [3], [], [], [], []]",194,./mnist_nonograms\mnist_puzzle_3683.json
3684,3,"[[], [], [], [5], [2, 2], [2], [3], [3], [1], [2], [2], [1, 3], [3], [], []]","[[], [], [], [], [2], [2, 1], [1, 1], [5, 2], [5, 4], [6], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3684.json
3686,3,"[[], [], [], [], [8], [9], [5], [2], [3], [1], [3], [7], [3], [], []]","[[], [], [1], [2], [2, 2], [3, 2], [5, 1], [5, 2], [3, 1, 2], [3, 2], [2], [2], [1], [], []]",3,./mnist_nonograms\mnist_puzzle_3686.json
3687,2,"[[], [], [2], [6], [2, 2], [1, 1], [2], [2], [3], [6], [5, 1], [3, 1], [1], [], []]","[[], [], [2], [2], [3], [3, 2], [2, 2], [2, 1], [2, 2], [1, 3], [2, 3, 1], [3, 2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3687.json
3691,1,"[[], [], [], [1], [2], [2], [2], [2], [2], [2], [1], [1], [2], [], []]","[[], [], [], [1], [2], [2], [2], [3], [3], [2], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3691.json
3693,9,"[[], [], [], [2], [4], [1, 1], [1, 1], [1, 3], [6], [1], [2], [1], [1], [1], []]","[[], [], [], [], [3], [1, 1], [1, 1, 2], [1, 2, 2], [2, 4], [2, 2], [2], [], [], [], []]",5,./mnist_nonograms\mnist_puzzle_3693.json
3694,1,"[[], [], [], [1], [2], [2], [2], [2], [3], [2], [2], [1], [1], [], []]","[[], [], [], [], [], [3], [3], [3], [3], [3], [3], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3694.json
3698,1,"[[], [], [1], [2], [2], [2], [3], [2], [3], [3], [3], [2], [1], [], []]","[[], [], [], [], [2], [3], [3], [5], [4], [3], [2], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3698.json
3700,8,"[[], [], [2], [2], [1, 1], [1, 1], [1], [2], [1], [2], [1, 1], [1, 1], [3], [], []]","[[], [], [], [], [], [2], [2, 1, 1], [2, 3, 1], [1, 1, 3], [], [1, 1], [1, 1], [], [], []]",62,./mnist_nonograms\mnist_puzzle_3700.json
3707,9,"[[], [], [], [2], [1], [1, 1], [1, 1], [1], [1], [1], [1], [1], [2], [], []]","[[], [], [], [], [], [2], [1, 1], [1, 4], [3, 1], [1], [], [], [], [], []]",21,./mnist_nonograms\mnist_puzzle_3707.json
3708,5,"[[], [], [], [1], [4], [1], [1], [2, 1], [2], [], [1, 1], [1, 2], [2], [], []]","[[], [], [], [], [1], [4, 1], [1, 1, 1], [1, 2], [1, 1], [1, 2, 1], [1], [], [], [], []]",9,./mnist_nonograms\mnist_puzzle_3708.json
3711,5,"[[], [], [], [1, 2], [1, 3], [1], [5], [2, 1], [1, 1], [1], [3], [5], [], [], []]","[[], [], [], [1], [2, 1], [2, 1], [3, 2], [1, 1, 2], [1, 1, 1], [1, 1, 1], [1, 2], [1], [1], [], []]",15,./mnist_nonograms\mnist_puzzle_3711.json
3716,7,"[[], [], [], [], [2, 6], [2, 2], [1], [1], [2], [2], [3], [2], [2], [], []]","[[], [], [2], [2], [1], [2], [1, 2], [1, 1], [1, 2], [1, 2], [1, 2], [3], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_3716.json
3719,6,"[[], [], [2], [1], [1], [1], [1], [1, 2], [1, 2, 1], [2, 1], [1, 1], [2], [], [], []]","[[], [], [], [], [], [4], [2, 2], [2, 1, 1], [1, 2, 1], [1, 1], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3719.json
3721,5,"[[], [], [], [], [7], [1], [1], [1], [1], [2], [2], [1], [2], [], []]","[[], [], [], [], [1], [3, 1], [1, 1], [1, 2], [1, 2], [1], [1], [1], [1], [1], []]",62,./mnist_nonograms\mnist_puzzle_3721.json
3723,2,"[[], [], [2], [2], [2], [2], [1], [1], [1], [1], [1, 1], [6], [3], [], []]","[[], [], [], [], [], [5], [1, 2], [1, 1, 2], [4, 2], [2, 1], [1], [1], [], [], []]",5,./mnist_nonograms\mnist_puzzle_3723.json
3730,0,"[[], [], [2], [5], [5, 2], [2, 2], [2, 2], [2, 2], [3, 2], [3, 3], [2, 4], [6], [3], [], []]","[[], [], [], [4], [7], [6, 2], [2, 2], [2, 2], [2, 2], [3, 2], [2, 4], [7], [3], [], []]",2,./mnist_nonograms\mnist_puzzle_3730.json
3731,2,"[[], [], [], [2], [7], [1], [1], [2], [2], [1], [1, 1], [7], [], [], []]","[[], [], [], [1], [1], [2, 2], [2, 1, 1], [1, 2, 1], [1, 3, 1], [2, 1], [1], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3731.json
3733,1,"[[], [], [1], [1], [2], [2], [2], [3], [2], [1], [2], [1], [1], [], []]","[[], [], [], [], [], [3], [4], [4], [4], [3], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3733.json
3735,6,"[[], [], [1], [1], [1], [1], [1, 1, 1], [1, 2, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [4], [], [], []]","[[], [], [], [], [4], [3, 1], [1, 1], [3, 1], [2, 2], [1], [1, 1], [3], [], [], []]",28,./mnist_nonograms\mnist_puzzle_3735.json
3736,3,"[[], [], [2], [1, 1], [], [2], [3], [1], [1], [1], [1], [1, 1], [3], [], []]","[[], [], [], [], [1], [1], [1, 1], [1, 2, 1], [1, 2, 1], [1, 1, 1], [3], [], [], [], []]",333,./mnist_nonograms\mnist_puzzle_3736.json
3739,1,"[[], [], [1], [1], [1], [2], [2], [2], [2], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [], [5], [7], [6], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3739.json
3740,5,"[[], [], [], [4], [2], [1], [2], [2], [1], [1], [1], [1, 1], [5], [], []]","[[], [], [], [], [], [3, 1], [1, 1, 1], [1, 1, 1], [1, 2, 1], [1, 1, 1], [1, 3], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3740.json
3742,5,"[[], [], [1], [2, 1], [2], [2], [3], [1], [2], [1], [1, 2], [1, 3], [2], [], []]","[[], [], [], [1], [1, 1], [2, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 2, 2], [3], [], [1], [], []]",171,./mnist_nonograms\mnist_puzzle_3742.json
3746,2,"[[], [], [4], [3], [1], [], [1], [4], [6], [8], [1, 3, 2], [3], [], [], []]","[[], [], [], [], [3], [1, 2, 1], [1, 5], [2, 4], [2, 4], [2, 3], [1, 2], [1], [1], [1], []]",4,./mnist_nonograms\mnist_puzzle_3746.json
3747,0,"[[], [], [], [4], [8], [1, 4], [2, 2], [2, 3], [2, 3], [2, 3], [8], [6], [], [], []]","[[], [], [3], [6], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [8], [6], [3], [], []]",3,./mnist_nonograms\mnist_puzzle_3747.json
375,7,"[[], [], [], [2], [6], [1, 2], [1, 1], [1, 1], [1, 2], [1], [1], [1], [2], [2], []]","[[], [], [], [], [1], [6], [2], [1, 1], [1, 3], [2, 3, 1], [4], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_375.json
3755,4,"[[], [], [1], [], [1, 1], [1, 1], [1, 1], [1, 2], [1, 1], [1, 3, 1], [2, 1], [], [], [], []]","[[], [], [], [6], [1, 1], [1], [], [1], [1], [1], [], [7], [1], [], []]",3,./mnist_nonograms\mnist_puzzle_3755.json
3757,0,"[[], [], [3], [2], [1, 1], [1, 1], [1, 2], [1, 1], [1, 1], [1, 1], [1, 2], [6], [], [], []]","[[], [], [], [], [4], [2, 1], [1, 2, 1], [2, 1], [2, 1], [1, 2], [2, 2], [3], [], [], []]",12,./mnist_nonograms\mnist_puzzle_3757.json
3759,7,"[[], [], [], [], [1, 2], [1, 1, 1], [1, 1], [1, 1], [1, 1], [1], [2], [1], [1], [1], []]","[[], [], [], [], [2], [2], [1, 2], [1, 2], [2], [1, 3], [2], [], [], [], []]",75,./mnist_nonograms\mnist_puzzle_3759.json
3764,9,"[[], [], [], [1, 1], [1], [1, 1], [1, 1], [1, 1], [1, 2], [4], [1], [1], [1], [], []]","[[], [], [], [], [2], [1, 1], [1, 4], [1, 2], [2], [1, 2], [1], [1], [], [], []]",769,./mnist_nonograms\mnist_puzzle_3764.json
3765,3,"[[], [], [], [1, 4], [3, 1], [1, 1], [3], [6], [2, 1], [1], [2], [2], [6], [], []]","[[], [], [], [1], [1], [2, 2, 1], [2, 2, 1], [1, 2, 1], [1, 2, 2], [1, 3, 2], [2, 4], [1], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3765.json
3770,3,"[[], [], [], [3], [8], [2], [3], [4], [5], [1, 2], [2], [1], [3], [2], []]","[[], [], [1], [2], [2, 1], [1, 2, 1], [1, 2, 1], [1, 3, 1], [1, 5], [2, 1, 1], [3], [3], [1], [], []]",3,./mnist_nonograms\mnist_puzzle_3770.json
3771,6,"[[], [], [4], [4], [2], [2], [1, 3], [2, 5], [5, 2], [6, 2], [7], [5], [], [], []]","[[], [], [], [1], [7], [4, 3], [2, 4], [2, 5], [1, 6], [2, 3], [2, 2], [4], [2], [], []]",2,./mnist_nonograms\mnist_puzzle_3771.json
3772,4,"[[], [], [], [1], [1, 1], [2, 1], [1, 2, 1], [1, 3], [5], [1, 2], [2], [2], [2], [], []]","[[], [], [], [], [1], [5], [2, 1], [6], [7], [4], [1], [1], [], [], []]",4,./mnist_nonograms\mnist_puzzle_3772.json
3775,9,"[[], [], [], [3], [5], [2, 1], [2, 2], [6], [5], [2], [3], [2], [2], [1], []]","[[], [], [], [], [], [3, 2], [5, 2], [2, 2, 2], [2, 4], [2, 5], [5], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3775.json
3776,1,"[[], [], [], [1], [2], [1], [1], [2], [2], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [], [1], [8], [6], [1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3776.json
3778,1,"[[], [], [1], [1], [1], [2], [2], [2], [2], [2], [1], [1], [1], [], []]","[[], [], [], [], [], [], [4], [4], [4], [4], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3778.json
3780,4,"[[], [], [], [1], [1], [1, 1], [2, 1], [5], [1, 3], [1], [1], [1], [1], [], []]","[[], [], [], [], [1], [5], [2], [2], [2], [8], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3780.json
3781,1,"[[], [], [1], [1], [1], [2], [2], [2], [2], [1], [2], [2], [1], [], []]","[[], [], [], [], [2], [2], [3], [3], [3], [2], [2], [], [], [], []]",18,./mnist_nonograms\mnist_puzzle_3781.json
3785,6,"[[], [1], [], [1], [1], [], [1], [1, 1, 1], [1, 1, 1], [1, 1], [1, 1], [3], [], [], []]","[[], [], [], [], [], [4], [2, 1], [1, 3], [2, 1], [1], [], [2], [], [], []]",7,./mnist_nonograms\mnist_puzzle_3785.json
3789,2,"[[], [], [3], [1], [1], [1], [2], [2], [2], [2, 7], [5], [], [], [], []]","[[], [], [], [1], [2], [3], [1, 2, 1], [1, 2, 2], [1, 1, 1], [3, 1], [1], [1], [1], [1], []]",2,./mnist_nonograms\mnist_puzzle_3789.json
3793,1,"[[], [], [1], [1], [1], [2], [2], [2], [1], [1], [1], [1], [1], [], []]","[[], [], [], [], [], [], [4], [4], [4], [2], [], [], [], [], []]",5,./mnist_nonograms\mnist_puzzle_3793.json
3798,0,"[[], [], [2], [1, 1], [2, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2], [], []]","[[], [], [], [], [], [7], [2, 1], [1, 1], [1, 1], [1, 2], [6], [], [], [], []]",25,./mnist_nonograms\mnist_puzzle_3798.json
3799,7,"[[], [], [], [], [2], [6], [7, 2], [1], [2], [2], [2], [2], [3], [], []]","[[], [1], [1], [1], [1], [1], [2], [2, 1], [1, 3], [2, 5], [6], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3799.json
38,8,"[[], [], [], [6], [1], [2, 3], [4], [1, 2], [1, 1], [1, 1], [1, 2], [1, 2], [4], [], []]","[[], [], [], [], [3, 2], [1, 1, 1, 1], [1, 3, 1], [1, 1, 1], [1, 1, 1], [1, 3, 1], [1, 2, 2], [1, 2], [], [], []]",5,./mnist_nonograms\mnist_puzzle_38.json
3801,5,"[[], [], [], [5], [7], [7], [4, 1], [1, 2], [2], [1], [2], [1, 2], [7], [1], []]","[[], [], [], [2], [4, 1], [3, 2], [4, 1], [4, 1], [3, 2], [3, 3], [8], [2], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3801.json
3807,4,"[[], [], [], [1], [1, 1], [1, 2], [2, 2], [8, 1], [10], [2], [2], [2], [2], [], []]","[[], [], [], [2], [3, 1], [3, 2], [1, 2, 2], [1, 4], [3], [3], [4], [2, 1], [1, 2], [], []]",2,./mnist_nonograms\mnist_puzzle_3807.json
3808,0,"[[], [], [], [2], [2, 1, 2], [2, 1], [1, 1], [2, 1], [2, 2], [2, 2], [6], [], [], [], []]","[[], [], [], [3], [6], [2, 1], [1, 1], [1, 1], [2, 1], [1], [1, 1], [1, 2], [4], [], []]",2,./mnist_nonograms\mnist_puzzle_3808.json
381,9,"[[], [], [], [2], [1, 1], [1, 1], [2], [2, 1], [1, 1], [2], [1], [], [1], [1], []]","[[], [], [], [], [], [1, 2], [1, 1, 2], [2], [1, 1, 2], [5], [], [], [], [], []]",9,./mnist_nonograms\mnist_puzzle_381.json
3810,8,"[[], [], [], [6], [2, 3], [1, 2], [1, 2], [3], [3], [4], [2, 1], [1, 1], [3], [], []]","[[], [], [], [3], [1, 1], [1, 1], [3, 2, 1], [2, 4], [1, 3], [1, 1], [2, 1], [4], [3], [], []]",4,./mnist_nonograms\mnist_puzzle_3810.json
3811,0,"[[], [], [], [5], [3], [6], [2, 1, 1], [2, 1], [2, 1], [1, 1], [1, 1], [2], [4], [], []]","[[], [], [1], [3, 1], [3, 1], [2, 1], [2, 1], [3, 1], [4, 1], [1, 1, 1], [1, 1, 1], [1, 3], [], [], []]",113,./mnist_nonograms\mnist_puzzle_3811.json
3814,4,"[[], [], [], [1], [1, 1], [1, 1], [2, 3], [9], [8], [1], [1], [2], [2], [], []]","[[], [], [2], [3], [3], [1, 2], [1, 2], [2], [2], [10], [2, 2], [1], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3814.json
3815,1,"[[], [], [], [1], [2], [1], [2], [2], [2], [2], [1], [2], [1], [], []]","[[], [], [], [], [], [2], [3], [3], [3], [3], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3815.json
3820,1,"[[], [], [1], [2], [2], [3], [3], [3], [3], [3], [2], [3], [1], [], []]","[[], [], [], [], [1], [4], [6], [5], [5], [4], [1], [], [], [], []]",5,./mnist_nonograms\mnist_puzzle_3820.json
3824,2,"[[], [], [], [2], [1, 1], [1], [2], [1, 1], [5], [1, 6], [3], [2], [], [], []]","[[], [], [], [], [3], [1, 2], [2, 1], [1, 2], [1, 2], [1, 4], [3, 1], [1], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_3824.json
3825,0,"[[], [], [], [3], [6], [2, 2], [2, 1], [2, 1], [2, 2], [1, 1], [2, 2], [6], [3], [], []]","[[], [], [], [4], [3, 2], [3, 2], [2, 2], [2, 2], [2, 1], [2, 1], [2, 1], [6], [1], [], []]",3,./mnist_nonograms\mnist_puzzle_3825.json
3826,2,"[[], [], [1], [5], [1, 1], [1], [1], [1], [3], [2, 4], [5, 2], [4], [2], [], []]","[[], [], [], [4], [4], [2], [2, 2], [1, 2], [1, 2], [2, 3], [1, 3], [4], [], [], []]",3,./mnist_nonograms\mnist_puzzle_3826.json
383,9,"[[], [], [], [], [4], [1, 2], [1, 1], [4], [3], [1], [1], [1], [1], [1], []]","[[], [], [], [], [], [2, 2], [1, 2, 2], [1, 3], [1, 2], [3], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_383.json
3830,5,"[[], [], [], [4], [1], [7], [1], [1], [1], [1], [1], [2, 1], [4], [], []]","[[], [], [], [], [1, 1], [3, 1], [1, 1, 2], [1, 1, 1], [1, 1, 1], [1, 1], [2, 1], [3], [], [], []]",9,./mnist_nonograms\mnist_puzzle_3830.json
3831,1,"[[], [], [1], [2], [2], [2], [2], [2], [2], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [], [], [10], [10], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3831.json
3838,6,"[[], [2], [2], [1], [1], [2], [1, 2], [1, 6], [1, 3, 2], [2, 2, 1], [7], [], [], [], []]","[[], [], [], [3], [2, 2], [2, 1], [2, 1], [2, 4], [1, 4], [2, 1], [2, 1], [4], [2], [], []]",5,./mnist_nonograms\mnist_puzzle_3838.json
3839,4,"[[], [], [], [1], [1], [1, 1], [1, 1], [2, 2], [4, 2], [5], [1], [1], [1], [], []]","[[], [], [], [3], [2, 2], [1, 1], [2], [1], [1], [4], [3], [3], [1], [], []]",11,./mnist_nonograms\mnist_puzzle_3839.json
3841,1,"[[], [], [], [1], [1], [1], [2], [1], [1], [2], [2], [1], [1], [], []]","[[], [], [], [], [], [], [4], [5], [3], [1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3841.json
3843,1,"[[], [], [2], [2], [2], [2], [2], [2], [2], [1], [2], [3], [2], [], []]","[[], [], [], [], [], [], [2], [11], [7, 2], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_3843.json
3846,4,"[[], [], [], [1], [2], [1, 1], [1, 1], [1, 1], [1, 1], [3], [2], [1], [1], [], []]","[[], [], [], [], [], [4], [1, 1], [3], [4], [3], [2], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_3846.json
3855,0,"[[], [], [2], [2, 2], [2, 1], [2, 1], [1, 1], [1, 1], [1, 1], [1], [1, 1], [1, 3], [1], [], []]","[[], [], [], [], [5], [2], [3, 1], [3, 1], [1, 1], [1, 1], [1, 1], [5], [], [], []]",74,./mnist_nonograms\mnist_puzzle_3855.json
3858,5,"[[], [], [1], [3], [2], [1], [2], [5], [6], [1], [1, 1], [2, 2], [2], [], []]","[[], [], [], [2], [3, 1], [3, 1], [1, 2, 1], [1, 2, 1], [1, 2, 1], [1, 3], [1], [1], [1], [], []]",26,./mnist_nonograms\mnist_puzzle_3858.json
386,1,"[[], [], [2], [3], [3], [3], [3], [3], [3], [3], [3], [4], [2], [], []]","[[], [], [], [], [], [], [10], [11], [10], [1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_386.json
3860,7,"[[], [], [], [], [1], [4], [1, 1], [1], [1, 1], [2], [1], [1], [1], [1], []]","[[], [], [], [], [], [2], [2, 2], [1, 3], [1, 2], [2], [1], [], [], [], []]",21,./mnist_nonograms\mnist_puzzle_3860.json
3861,0,"[[], [], [1], [2], [1, 1], [1, 1], [1, 1], [1], [1], [1, 1], [1, 1], [5], [], [], []]","[[], [], [], [], [2], [1, 1], [4, 1], [2, 1], [2, 1], [3, 2], [], [], [], [], []]",6,./mnist_nonograms\mnist_puzzle_3861.json
3864,5,"[[], [], [], [], [7, 2], [1], [2], [2], [2], [1], [1], [1, 1], [4], [], []]","[[], [], [], [1], [1, 1, 1], [1, 1], [1, 1, 1], [1, 2, 1], [1, 1, 1], [1, 1, 1], [1, 2], [], [1], [1], []]",50,./mnist_nonograms\mnist_puzzle_3864.json
3865,4,"[[], [], [], [1], [1, 1], [1, 1], [1, 1], [1, 3], [1, 2], [2, 1], [1], [1], [1], [], []]","[[], [], [], [], [3], [1, 1, 1], [2, 2], [2], [2], [2], [2, 1], [1], [], [], []]",180,./mnist_nonograms\mnist_puzzle_3865.json
3866,7,"[[], [], [], [], [2, 1], [8], [2, 1], [1, 1], [1, 1], [1, 1], [2], [2], [1], [1], []]","[[], [], [], [4], [2], [2, 1], [2, 1], [1, 2], [1, 2], [1, 1], [1, 2], [3], [], [], []]",42,./mnist_nonograms\mnist_puzzle_3866.json
