puzzle_id,label,row_hints,col_hints,num_solutions,solving_time_sec
2883,8,"[[], [], [1], [2, 1], [2, 1], [1, 1], [1, 2], [4], [3], [3], [2, 1], [4], [2], [], []]","[[], [], [], [3], [4], [1, 1], [5], [5], [2, 2], [1, 2], [1], [1], [3], [], []]",4,0.045012474060058594
2884,5,"[[], [], [], [2], [3], [5], [4], [5], [1, 2], [1, 2], [1, 2], [4], [2], [], []]","[[], [], [], [], [1, 3], [3, 2], [3, 2], [7], [6], [1], [2], [1], [1], [1], [1]]",1,0.03657817840576172
2885,9,"[[], [], [], [], [4], [1, 1], [1, 1], [5], [5], [1], [2], [2], [1], [1], []]","[[], [], [], [], [], [4], [1, 2], [1, 2, 4], [1, 5], [5], [], [], [], [], []]",1,0.032187461853027344
2886,9,"[[], [], [], [], [5], [2, 1], [1], [1, 2], [1, 3], [7], [1], [1], [1], [1], []]","[[], [], [], [3], [1, 1], [1, 1], [2, 1], [1, 1], [1, 2], [1, 7], [1, 2], [1], [], [], []]",2,0.045310258865356445
2887,1,"[[], [], [], [2], [2], [1], [1], [2], [2], [1], [1], [1], [1], [], []]","[[], [], [], [], [1], [2], [2], [2], [2], [2], [2], [1], [], [], []]",308,0.10939168930053711
2888,1,"[[], [], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [], []]","[[], [], [], [], [], [], [], [11], [11], [], [], [], [], [], []]",1,0.014343500137329102
2889,9,"[[], [], [], [], [4], [1, 1], [1, 1], [2], [6], [1], [1], [1], [2], [2], []]","[[], [], [], [], [2, 1], [1, 1], [1, 1], [1, 1, 2], [1, 7], [4], [], [], [], [], []]",1,0.03748774528503418
289,5,"[[], [], [], [4], [4, 1], [2], [1], [1], [2], [3], [1], [1], [2], [3], []]","[[], [], [], [], [], [1, 1], [6, 1], [3, 2, 1], [2, 1, 1], [1, 4], [1], [], [], [], []]",1,0.03734278678894043
2890,9,"[[], [], [], [4], [1, 1], [1, 2], [1, 1], [1, 1], [1, 1], [1, 2], [4], [1], [1], [1], []]","[[], [], [], [], [4], [1, 1], [1, 1], [1, 1], [1, 2], [1, 9], [2], [], [], [], []]",1,0.044463157653808594
2891,5,"[[], [], [2], [2, 3], [3, 1], [2], [1], [3], [4], [3], [1], [5], [3], [], []]","[[], [], [], [1], [2, 1], [4, 2], [2, 1], [2, 1], [2, 1], [2, 3, 1], [2, 3], [2, 1], [], [], []]",4,0.05103731155395508
2892,5,"[[], [], [], [], [4], [3], [], [5, 1], [2, 1], [1, 1], [1, 1], [1, 1], [2], [], []]","[[], [], [], [3], [1, 1], [1, 2], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1, 1], [1, 2], [], []]",113,0.09556794166564941
2893,6,"[[], [], [2], [1], [1], [1], [1], [1, 1], [5], [2, 1], [1, 1], [3], [], [], []]","[[], [], [], [], [], [1], [9], [1, 1, 1], [2, 1], [1, 1], [3], [], [], [], []]",1,0.03449296951293945
2894,8,"[[], [], [], [2, 1], [2, 1], [1, 1], [1, 2], [1, 1], [1], [2], [2], [1, 1], [2], [], []]","[[], [], [], [], [], [4], [2, 1, 2], [1, 2, 1], [1, 2], [1, 1], [1, 1], [2], [], [], []]",151,0.09583568572998047
2895,8,"[[], [], [2], [4], [3, 1], [1, 1], [1, 5], [5, 1], [3, 1], [1], [1, 1], [2, 2], [3], [], []]","[[], [], [], [], [8], [1, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1], [1, 1, 1], [3, 1], [3, 1], [], [], []]",8,0.07069087028503418
2896,5,"[[], [], [], [], [7], [2], [2], [2], [2], [2], [3], [3], [], [], []]","[[], [], [], [], [2, 1], [4, 1], [1, 1, 1], [1, 2], [1, 2], [1, 1], [1], [1], [1], [1], []]",5,0.040368080139160156
2897,5,"[[], [], [2], [6], [2, 1], [2], [2], [6], [4], [1, 3], [2, 2], [6], [], [], []]","[[], [], [], [4], [6], [2, 1, 2], [1, 1, 2], [2, 2, 1], [1, 2, 1], [2, 1], [2, 1], [3], [2], [], []]",1,0.05473470687866211
2898,3,"[[], [], [], [6], [2], [2], [2], [4], [3], [1], [1, 2], [8], [], [], []]","[[], [1], [1], [1], [1], [1, 1], [1, 2, 1], [1, 2, 1], [1, 2, 1], [2, 2, 3], [4, 1], [1], [], [], []]",1,0.04783153533935547
2899,9,"[[], [], [], [2], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 3], [1, 1], [1], [1], [1], []]","[[], [], [], [], [3], [2, 1], [1], [1, 1], [2, 1], [1, 7], [1], [], [], [], []]",171,0.09432816505432129
29,8,"[[], [], [2], [2], [1, 2], [2], [3], [1, 1], [1, 1], [1, 1], [2, 1], [4], [2], [], []]","[[], [], [], [], [], [1], [1, 6], [1, 2, 2], [5, 1], [2, 3, 2], [1], [], [], [], []]",2,0.04845786094665527
290,3,"[[], [], [], [5], [1, 2], [2], [2], [2], [3], [1, 2], [1], [1, 1], [4], [], []]","[[], [], [], [2], [1], [1, 1], [1, 3, 1], [6, 1], [3, 1, 1], [1, 1], [3], [], [], [], []]",2,0.04986286163330078
2900,5,"[[], [], [], [3], [6], [2], [1], [1], [1], [2], [2], [2, 2], [4], [], []]","[[], [], [], [1], [2], [1], [2, 1], [9], [1, 3], [1], [2], [2], [1], [], []]",1,0.025795936584472656
2901,0,"[[], [], [], [3], [5], [1, 2], [2, 1], [2, 2], [2, 2], [1, 3], [7], [3], [], [], []]","[[], [], [1], [4], [2, 2], [2, 2], [2, 1], [1, 2], [1, 2], [2, 1], [2, 2], [6], [1], [], []]",1,0.0511317253112793
2902,8,"[[], [], [1], [4], [2, 1], [1, 2], [3, 2], [4], [4], [2, 2], [2, 2], [6], [3], [], []]","[[], [], [], [], [1, 2], [4, 3], [1, 4, 2], [2, 3, 2], [1, 2, 2], [6], [2, 2], [2], [], [], []]",1,0.05653953552246094
2903,7,"[[], [], [], [], [4], [3, 1], [2, 1], [1], [1], [1], [2], [2], [1], [2], []]","[[], [], [], [1], [2], [1, 1], [2, 2], [1, 2], [1, 2], [1, 3], [2], [], [], [], []]",4,0.039678096771240234
2904,3,"[[], [], [2], [1, 1], [1, 1], [1, 1], [2], [1, 1], [1], [1], [1], [1, 1], [4], [], []]","[[], [], [], [1], [1, 1], [1, 1], [1, 1, 1], [1, 1, 1], [1, 1], [1, 1, 1, 1], [1, 3], [], [], [], []]",1000,0.38247060775756836
2905,6,"[[], [1], [3], [2], [2], [1], [2, 1], [1, 3], [5], [1, 3], [5], [3], [], [], []]","[[], [], [], [], [], [5], [3, 1, 2], [3, 5], [2, 5], [2, 5], [], [], [], [], []]",1,0.037488460540771484
2906,4,"[[], [], [1], [1], [1], [1, 1], [1], [1, 2], [2], [3], [1], [1], [], [], []]","[[], [], [], [], [], [1], [2, 3], [1, 3], [1, 4], [1], [], [], [], [], []]",4,0.029912710189819336
2907,9,"[[], [], [], [1], [7], [2, 3], [1, 2], [2, 3], [1, 3], [4], [2], [3], [3], [2], []]","[[], [], [], [1], [4], [2, 1], [1, 2, 3], [1, 7], [1, 6], [5], [3], [2], [], [], []]",1,0.04178428649902344
2908,9,"[[], [], [], [1], [2], [2, 1], [2, 2], [5], [2, 2], [2], [2], [2], [1], [2], []]","[[], [], [], [], [], [3, 1], [4, 3], [2, 1, 3], [1, 5], [1, 4], [], [], [], [], []]",1,0.03992056846618652
2909,2,"[[], [], [4], [1, 1], [1], [2], [2], [2], [2], [6], [3, 2], [2, 2], [], [], []]","[[], [], [1], [2], [2], [2], [2], [2, 3], [1, 2, 1], [1, 2, 2], [4, 2], [1], [], [], []]",1,0.04367685317993164
291,8,"[[], [], [], [4], [1, 1], [2, 2], [3], [3], [4], [2, 1], [2, 1], [1, 2], [4], [], []]","[[], [], [], [], [], [4], [2, 4, 1], [1, 4, 1], [1, 3, 2], [1, 2, 4], [3], [], [], [], []]",2,0.05437302589416504
2910,8,"[[], [], [], [4], [2, 2], [2, 2], [1, 2], [3], [3], [3], [1, 1], [1, 1], [4], [1], []]","[[], [], [], [], [], [2, 3], [7, 2], [1, 3, 1], [1, 7], [1, 1], [2], [2], [], [], []]",1,0.047388315200805664
2911,2,"[[], [], [4], [2, 2], [1, 1], [1], [1], [1], [1], [2], [1], [3], [6], [], []]","[[], [], [], [], [2, 1], [2, 1], [1, 3], [1, 1, 1], [2, 1, 1], [1, 2, 1], [3, 1], [1], [], [], []]",6,0.05319786071777344
2912,8,"[[], [], [2], [5], [2], [1, 1], [6], [3, 1], [1, 1], [1, 1], [1, 1], [6], [4], [], []]","[[], [], [], [], [2, 4], [2, 2, 1], [1, 3, 2], [1, 1, 2], [2, 1, 2], [2, 2, 2], [2, 1], [2], [], [], []]",2,0.06478667259216309
2913,0,"[[], [], [], [3], [6], [4, 2], [2, 2, 2], [2, 2, 1], [2, 2], [1, 2], [2, 4], [4], [], [], []]","[[], [], [1], [5], [3, 1], [2, 1], [2, 2], [3, 1], [5, 1], [2, 1, 2], [2, 2], [5], [2], [], []]",1,0.06656002998352051
2914,7,"[[], [], [], [], [5], [5], [2], [2], [2], [1], [2], [2], [2], [2], []]","[[], [], [], [1], [1], [2], [2], [2, 2], [1, 4], [7], [3], [], [], [], []]",1,0.023519515991210938
2915,1,"[[], [], [], [1], [1], [2], [2], [2], [2], [2], [2], [2], [2], [], []]","[[], [], [], [], [], [], [3], [8], [7], [], [], [], [], [], []]",2,0.013915777206420898
2916,7,"[[], [], [], [], [9], [2], [1], [1], [2], [2], [2], [2], [2], [2], []]","[[], [], [1], [1], [1], [1], [1], [1], [1, 6], [10], [2], [], [], [], []]",1,0.018832683563232422
2917,7,"[[], [], [], [4], [2, 1], [1], [1], [2], [1], [4], [2], [2], [1], [1], []]","[[], [], [], [], [1], [2], [1, 1], [1, 5], [1, 5], [4, 1], [], [], [], [], []]",1,0.0388789176940918
2918,2,"[[], [], [6], [2, 2], [2], [1], [3], [3], [2], [2, 1], [2, 5], [8], [], [], []]","[[], [], [], [1], [1, 3], [2, 1, 1], [1, 2, 1], [1, 3, 1], [1, 2, 1], [5, 2], [3, 2], [2], [1], [2], []]",1,0.055196285247802734
2919,5,"[[], [], [1], [5], [1], [], [1], [5], [2], [1], [1], [5], [1], [], []]","[[], [], [], [], [], [2, 2, 1], [1, 1, 1], [2, 1, 1], [1, 1, 1], [1, 2, 2], [2, 1], [], [], [], []]",6,0.0500795841217041
292,5,"[[], [], [], [4], [4], [2], [1], [6], [3, 1], [1, 1], [2], [1, 1], [5], [], []]","[[], [], [], [], [5], [2, 2, 1], [1, 2, 1], [1, 1, 1], [2, 1, 1], [1, 2, 1], [1, 4], [1, 1], [], [], []]",1,0.06435418128967285
2920,9,"[[], [], [], [1], [7], [2, 2], [1, 2], [1, 3], [1, 4], [4, 2], [2], [1], [2], [2], []]","[[], [], [], [5], [2, 1], [1, 1], [2, 1], [1, 2], [1, 2], [7], [8], [2], [1], [], []]",2,0.04789924621582031
2921,7,"[[], [], [], [3], [1], [2], [2], [6], [5, 1], [2], [1], [1], [1], [], []]","[[], [], [], [], [1], [1, 2], [1, 2], [7], [8], [1], [2], [], [], [], []]",1,0.023538589477539062
2922,7,"[[], [], [], [], [4], [1, 1], [1, 2], [1, 1], [1], [1], [1], [1], [2], [1], []]","[[], [], [1], [2], [1], [1], [1], [1, 2], [2], [1, 2], [3], [1], [], [], []]",1000,0.31516432762145996
2923,2,"[[], [], [2], [1, 2], [1], [1], [1], [1], [1], [6], [1, 1, 1], [3], [], [], []]","[[], [], [], [1], [1], [1], [1, 3], [1, 1, 1], [1, 1, 1], [6], [1], [2], [], [], []]",11,0.04421043395996094
2924,7,"[[], [], [], [], [5], [5], [2, 1], [1], [2], [2], [2], [1], [1], [2], []]","[[], [], [], [], [1], [1, 2], [3, 1], [2, 2], [2, 3], [5], [2], [], [], [], []]",2,0.030500173568725586
2925,2,"[[], [], [5], [6], [1], [2], [1], [3, 1], [4, 2], [2, 4], [7, 2], [4], [], [], []]","[[], [], [], [2], [2, 4], [2, 2, 1], [2, 4], [2, 2], [2, 3], [9], [1, 2], [1], [2], [1], []]",1,0.04803466796875
2926,8,"[[], [], [1, 1], [4], [1, 1], [1, 2], [4], [3], [1, 1], [1, 1], [2, 1], [4], [2], [], []]","[[], [], [], [], [1], [1, 1, 1], [1, 6], [2, 3, 2], [1, 4, 2], [3, 3], [], [], [], [], []]",1,0.053299665451049805
2927,6,"[[], [1], [1], [2], [2], [2], [1, 2], [6], [4, 1], [2, 1], [4], [2], [], [], []]","[[], [], [], [], [], [5], [7], [2, 2, 1], [2, 2, 1], [2, 2, 1], [1, 3], [], [], [], []]",1,0.04420828819274902
2928,6,"[[], [1], [2], [2], [1], [1, 2], [2, 4], [2, 1, 1], [2, 1, 1], [1, 1, 1], [2, 4], [5], [], [], []]","[[], [], [], [3], [8], [2, 2], [2, 1], [2], [2], [5], [1, 1], [2, 1], [4], [1], []]",2,0.059472084045410156
2929,7,"[[], [], [], [], [7], [7], [1], [1], [2], [1], [3], [3], [2], [2], []]","[[], [], [], [], [2], [2, 2], [2, 3], [2, 2], [2, 2], [2, 3], [5], [], [], [], []]",1,0.030861854553222656
293,7,"[[], [], [], [1], [4], [1], [1, 1], [1], [1], [4], [2], [2], [1], [1], []]","[[], [], [], [], [], [3], [1, 1], [1, 3], [2, 8], [1], [], [], [], [], []]",1,0.02657461166381836
2930,0,"[[], [], [], [2], [7], [9], [3, 2], [2, 2], [2, 2], [2, 2], [3, 3], [6], [1], [], []]","[[], [], [], [5], [8], [3, 2], [2, 2], [3, 1], [3, 1], [2, 2], [2, 1], [6], [5], [], []]",2,0.0493466854095459
2931,3,"[[], [], [], [2], [8], [3, 1], [2], [2], [2], [2], [1], [1], [7], [], []]","[[], [], [], [1, 1], [2, 1], [2, 1], [1, 1], [1, 1, 1], [1, 3, 1], [2, 2, 4], [2, 1], [2], [], [], []]",2,0.05117392539978027
2932,3,"[[], [], [], [6], [8], [2], [4], [5], [4], [1, 1], [2, 1], [7], [4], [], []]","[[], [], [1], [1, 3], [2, 1], [2, 1], [2, 2, 2], [2, 2, 2], [2, 3, 2], [1, 7], [4], [3], [], [], []]",1,0.05385184288024902
2933,0,"[[], [], [2], [4], [3, 1], [2, 1], [1, 1], [2, 1], [1, 1], [1, 2], [1, 3], [5], [2], [], []]","[[], [], [], [], [5], [3, 2], [1, 2], [1, 2], [2, 2], [2, 2], [2, 3], [5], [], [], []]",1,0.05812788009643555
2934,7,"[[], [], [], [1, 3], [2, 2], [2], [1], [1], [2], [2], [2], [1], [2], [2], []]","[[], [], [], [], [1], [1], [2, 2], [1, 5], [1, 3], [5], [2], [], [], [], []]",1,0.03228020668029785
2935,6,"[[], [], [1], [2], [1], [1], [1], [2, 1], [1], [1], [1], [3], [], [], []]","[[], [], [], [], [], [1], [4, 1], [2, 1, 1], [2, 1], [1, 1], [], [], [], [], []]",24,0.03977847099304199
2936,6,"[[], [1], [1], [2], [1], [1], [1], [1, 2], [1, 3], [3, 1], [2, 1], [3], [], [], []]","[[], [], [], [], [], [4], [2, 3], [2, 1, 1], [1, 1, 1], [1, 2, 1], [1, 3], [], [], [], []]",26,0.06334447860717773
2937,3,"[[], [], [4], [5], [1], [2], [5], [6], [1, 2], [1], [1, 2], [2, 2], [6], [], []]","[[], [], [], [2], [2], [2, 3, 1], [2, 2, 1], [2, 2, 1], [2, 3, 1], [6, 2], [2, 2], [2], [], [], []]",1,0.054282426834106445
2938,4,"[[], [], [], [1, 1], [2, 2], [2, 2], [2, 1], [6], [5], [2], [2], [2], [3], [], []]","[[], [], [], [], [], [5], [6], [2, 2], [6], [7, 1], [3, 1], [], [], [], []]",1,0.03778791427612305
2939,6,"[[], [1], [1], [1], [1], [2, 1], [1, 2, 1], [1, 1, 1], [2, 1, 1], [2, 1], [2, 2], [4], [], [], []]","[[], [], [], [], [4], [2, 2], [1, 3], [1, 3, 2], [1, 1, 1], [1, 2], [1, 1], [3], [], [], []]",111,0.09092950820922852
294,2,"[[], [], [], [2], [2, 2], [1], [2], [2], [1, 3], [6], [3], [], [], [], []]","[[], [], [], [], [1, 1], [1, 2], [1, 4], [2, 2, 1], [3, 1], [1], [1], [1], [1], [1], []]",1,0.03841686248779297
2940,9,"[[], [], [], [2], [1, 1], [1, 1], [1, 2], [1, 2], [1, 2], [4], [1], [1], [1], [1], []]","[[], [], [], [], [], [4], [1, 1, 3], [1, 3], [1, 3], [1, 2], [3], [], [], [], []]",5,0.05380129814147949
2941,3,"[[], [], [], [3], [1, 1], [1, 2], [2], [1], [3], [1], [1], [2], [1], [2], []]","[[], [], [], [], [1], [1, 1], [1, 2, 1], [1, 1, 1, 1], [1, 2, 1, 2], [3, 1], [], [], [], [], []]",180,0.09984374046325684
2942,9,"[[], [], [], [4], [1, 1], [1, 1], [1, 2], [5], [3], [2], [2], [2], [3], [], []]","[[], [], [], [], [], [4], [1, 2, 1], [1, 6], [1, 7], [5], [], [], [], [], []]",1,0.03264331817626953
2943,5,"[[], [], [2], [6], [5], [4], [2], [5], [5], [1], [1, 4], [6], [3], [], []]","[[], [], [], [], [2, 3], [4, 2], [5, 3], [3, 2, 2], [3, 2, 2], [2, 3], [2], [2], [2], [], []]",1,0.046723365783691406
2944,9,"[[], [], [], [4], [2, 1], [2, 1], [2, 2], [1, 4], [1, 2, 1], [3, 2], [2], [2], [2], [2], []]","[[], [], [], [3], [1, 1, 1], [2, 1, 2], [2, 1, 2], [2, 2, 2], [1, 1, 2], [1, 4], [1, 2], [2], [], [], []]",1,0.07174229621887207
2945,1,"[[], [], [], [2], [2], [2], [1], [], [1], [1], [1], [1], [1], [], []]","[[], [], [], [], [], [], [5], [2], [2], [2], [1], [], [], [], []]",2,0.014770269393920898
2946,4,"[[], [], [1], [2], [1], [1, 2], [1, 2], [3, 2], [7], [3], [2], [2], [1], [], []]","[[], [], [], [2], [3], [1, 2, 2], [4], [3], [3], [3], [2], [3], [2], [], []]",1,0.03264760971069336
2947,1,"[[], [], [2], [1], [2], [2], [3], [2], [2], [2], [1], [3], [1], [], []]","[[], [], [], [], [1], [4], [2, 1], [3], [3], [3], [3], [1], [], [], []]",1,0.019744396209716797
2948,9,"[[], [], [], [], [4], [2, 2], [1, 3], [2, 1], [1, 1], [1], [2], [2], [1], [1], []]","[[], [], [], [], [], [4], [2, 1], [1, 1], [3, 4], [8], [], [], [], [], []]",1,0.03347945213317871
2949,1,"[[], [], [], [1], [2], [3], [2], [2], [2], [3], [2], [1], [1], [], []]","[[], [], [], [], [], [], [4], [6], [7], [2], [], [], [], [], []]",1,0.013743877410888672
295,2,"[[], [3], [1, 2], [], [1], [1], [1], [4, 1], [6], [1, 3], [1, 3, 2], [3], [], [], []]","[[], [], [], [1], [2, 2], [2, 2, 1], [1, 2, 2], [2, 2, 1], [1, 3], [6], [2], [1], [], [], []]",1,0.05285954475402832
2950,7,"[[], [], [], [2], [5], [5], [2], [2], [3], [2], [3], [2], [2], [1], []]","[[], [], [], [], [], [3], [2, 3], [3, 3], [3, 4], [5], [3], [], [], [], []]",1,0.025799274444580078
2951,5,"[[], [], [], [], [7], [2], [3], [1, 1], [1], [1], [5], [3], [], [], []]","[[], [], [], [], [2], [1, 2], [3, 2], [3, 1], [1, 1], [1, 3], [1], [1], [1], [1], []]",2,0.03351783752441406
2952,7,"[[], [], [], [2], [9], [4, 2], [2], [3], [2], [3], [2], [2], [3], [3], []]","[[], [], [], [2], [2], [2, 1], [2, 3], [1, 5], [1, 4, 1], [2, 4], [5], [2], [], [], []]",2,0.03715038299560547
2953,8,"[[], [], [], [2], [7], [2, 2, 2], [1, 1, 3], [2, 1], [3, 1], [4], [3], [2, 1], [4], [1], []]","[[], [], [], [1], [4], [2, 2], [1, 2, 3], [3, 4], [2, 2, 1], [2, 3, 3], [2, 1], [3], [1], [], []]",1,0.0621953010559082
2954,2,"[[], [], [3], [1, 1], [1], [1], [1], [1], [1], [4], [1, 2, 1], [3], [], [], []]","[[], [], [], [], [], [2], [2, 1, 1], [1, 3], [1, 2], [7], [1], [], [], [], []]",1,0.03526616096496582
2955,4,"[[], [], [], [1], [1, 1], [1, 1], [2, 4], [6], [6], [2], [2], [2], [1], [], []]","[[], [], [], [], [3], [5], [2, 3], [6], [4], [3], [2], [2], [], [], []]",1,0.031203031539916992
2956,4,"[[], [], [1], [1], [1, 1], [1, 1], [1, 1], [1, 3], [1, 2, 1], [3, 1], [1], [1], [1], [], []]","[[], [], [], [5], [2, 1], [1, 1], [], [1], [1], [1], [1], [8], [1], [], []]",48,0.05717587471008301
2957,1,"[[], [], [1], [1], [2], [1], [1], [1], [2], [2], [2], [2], [2], [], []]","[[], [], [], [], [], [], [3], [9], [5], [], [], [], [], [], []]",1,0.014661312103271484
2958,6,"[[], [2], [1], [1], [1], [2], [2], [1, 4], [4, 2], [2, 1], [7], [2], [], [], []]","[[], [], [], [], [4], [4, 3], [1, 3], [1, 2, 1], [1, 1, 2], [1, 2], [2, 1], [3], [], [], []]",2,0.048281192779541016
2959,1,"[[], [], [], [1], [2], [2], [2], [3], [2], [1], [1], [2], [1], [], []]","[[], [], [], [], [1], [3], [3], [3], [3], [2], [2], [], [], [], []]",5,0.01923084259033203
296,1,"[[], [], [1], [1], [], [], [1], [1], [1], [1], [1], [1], [1], [], []]","[[], [], [], [], [], [], [2], [4], [3], [], [], [], [], [], []]",2,0.013435125350952148
2960,3,"[[], [], [2], [5], [2, 2], [2], [3], [4], [4], [2], [2], [5], [2], [], []]","[[], [], [], [2], [2], [2, 1], [2, 1], [2, 5], [2, 5], [2, 1], [5], [3], [], [], []]",1,0.03619551658630371
2961,3,"[[], [], [3], [4], [1], [2], [2], [5], [6], [2], [1], [2, 2], [3], [], []]","[[], [], [], [], [1, 2, 1], [1, 2, 1], [1, 2, 1], [1, 2, 1], [1, 3, 1], [1, 2, 2, 1], [3, 3], [], [], [], []]",1,0.062125444412231445
2962,8,"[[], [], [3], [5], [5], [1], [1, 2, 1], [6], [6], [1, 1], [1], [1, 2], [5], [], []]","[[], [], [], [], [1, 1], [2, 3, 1], [3, 2, 1], [3, 3, 1], [3, 3, 1], [1, 1, 2, 1], [4, 2], [2], [], [], []]",10,0.06885004043579102
2963,2,"[[], [], [], [8], [1], [1], [2], [3], [2], [4], [3, 2], [1, 2], [2], [], []]","[[], [], [], [1, 2], [1, 2], [1, 2], [1, 1], [1, 3], [1, 2, 1], [1, 2, 2], [1, 2, 2], [1, 1], [], [], []]",5,0.058925628662109375
2964,0,"[[], [], [], [4], [6], [2, 3], [2, 3], [2, 2], [2, 1], [1, 1], [1, 1], [2, 1], [5], [], []]","[[], [], [], [5], [3, 2], [2, 1], [2, 1], [2, 1], [2, 1], [2], [4, 1], [4, 1], [5], [], []]",2,0.06620454788208008
2965,9,"[[], [], [], [1], [2, 1], [3], [1, 2], [5], [3, 1, 1], [2], [2], [1], [], [1], []]","[[], [], [], [], [2], [3], [1, 2], [4, 3], [7], [], [2, 1, 1], [], [], [], []]",1,0.038995981216430664
2966,7,"[[], [], [], [2, 1], [3, 1], [2, 2], [1], [2], [2], [2], [2], [2], [1], [1], []]","[[], [], [], [], [3], [1, 2], [2, 2], [2, 3], [2, 2], [2], [2], [1], [], [], []]",1,0.03909587860107422
2967,1,"[[], [], [], [1], [2], [2], [2], [2], [2], [2], [2], [1], [1], [], []]","[[], [], [], [], [3], [2], [2], [2], [2], [2], [2], [2], [], [], []]",1,0.018228530883789062
2968,9,"[[], [], [], [4], [1, 1], [1, 4], [4, 1], [2], [2], [2], [3], [4], [2], [], []]","[[], [], [], [], [], [3, 2], [1, 1, 2], [1, 2, 2], [1, 2, 2], [3, 4], [5], [], [], [], []]",1,0.045598506927490234
2969,3,"[[], [], [4], [6], [2, 2], [2], [3], [6], [7], [1, 2], [1, 3], [7], [3], [], []]","[[], [], [], [2], [1, 3, 2], [2, 2, 2], [2, 2, 2], [2, 3, 1], [2, 3, 2], [10], [3, 3], [], [], [], []]",2,0.05605959892272949
297,6,"[[], [], [1], [2], [1], [1], [1], [1, 2], [4], [2, 1], [1, 1], [3], [], [], []]","[[], [], [], [], [], [], [7], [2, 2, 1], [1, 2, 1], [1, 4], [], [], [], [], []]",2,0.03519248962402344
2970,0,"[[], [], [], [], [5], [4, 1], [3, 1], [2, 1], [1, 1], [1, 2], [5], [], [], [], []]","[[], [], [], [2], [2, 1], [2, 1], [2, 1], [3, 1], [2, 1], [2, 1], [1, 1], [1, 2], [1], [], []]",3,0.05616426467895508
2971,3,"[[], [], [], [5], [1, 2], [1], [2], [5], [5], [1, 1], [1], [1, 1], [6], [], []]","[[], [], [], [], [2], [1, 2], [1, 3, 1], [1, 2, 1], [2, 3, 1], [5, 1], [6], [], [], [], []]",1,0.04533672332763672
2972,2,"[[], [], [1], [5], [2, 3], [1, 2], [6], [2, 3], [2, 3], [2, 3, 2], [11], [3, 2], [], [], []]","[[], [], [], [3], [2, 6], [3, 2, 2], [1, 2, 2], [2, 5], [8], [7], [2], [2], [2], [2], []]",1,0.05845522880554199
2973,2,"[[], [], [], [1], [3, 1], [1], [2], [4], [5], [7], [4, 2], [1], [], [], []]","[[], [], [], [2], [2], [1, 3], [1, 4], [1, 3], [3], [1, 4], [3, 1], [1], [1], [], []]",9,0.03957653045654297
2974,8,"[[], [], [], [5], [6], [5], [4], [2, 1], [2, 2], [1, 1], [1, 2], [2, 2], [5], [], []]","[[], [], [], [], [2, 2], [3, 3, 2], [6, 1], [4, 1], [4, 1], [3, 2], [2, 2], [3], [], [], []]",1,0.05127263069152832
2975,0,"[[], [], [], [3], [4, 1], [3, 2], [2, 2], [2, 1], [1, 1], [2, 1], [1, 2], [2, 2], [6], [], []]","[[], [], [3], [3, 2], [2, 1], [2, 1], [1, 1], [2, 1], [1, 2], [2, 2], [8], [1, 2], [1], [], []]",1,0.08174967765808105
2976,8,"[[], [], [], [4], [2, 1], [2, 2], [2, 2], [3], [4], [2, 2], [2, 1], [1, 1], [4], [], []]","[[], [], [], [], [2], [3, 2], [1, 5], [1, 3, 1], [1, 4, 1], [3, 2, 1], [1, 4], [], [], [], []]",1,0.060750722885131836
2977,0,"[[], [], [3], [6], [1, 1], [2, 2], [2, 1], [1, 1], [1, 2], [2, 2], [2, 2], [6], [4], [], []]","[[], [], [], [5], [3, 2], [1, 2], [2, 2], [2, 2], [2, 2], [1, 2], [3, 4], [6], [], [], []]",1,0.05563783645629883
2978,7,"[[], [], [], [2, 1], [6], [3], [2], [4], [3], [4], [3], [3], [2], [1], []]","[[], [], [], [], [], [2, 3], [2, 4], [1, 5], [2, 4], [7], [4], [], [], [], []]",1,0.029424190521240234
2979,2,"[[], [], [2], [2], [2], [2], [2], [2], [2], [1, 4, 1], [1, 1], [], [], [], []]","[[], [], [], [1], [1], [1], [2, 2], [7], [6], [1], [], [], [], [1], []]",3,0.0263826847076416
298,1,"[[], [], [1], [3], [2], [2], [2], [2], [2], [2], [3], [3], [1], [], []]","[[], [], [], [], [], [], [3], [9], [10], [1], [], [], [], [], []]",1,0.015635967254638672
2980,2,"[[], [], [1], [4], [3, 1], [2, 2], [2], [7], [8], [1, 5], [1, 2, 1], [3, 1], [], [], []]","[[], [], [], [4], [2, 1], [2, 2, 1], [3, 2, 1], [2, 4], [2, 3], [7], [5], [3], [], [], []]",1,0.05841183662414551
2981,1,"[[], [], [], [2], [2], [2], [2], [2], [2], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [3], [3], [3], [4], [4], [2], [], [], [], []]",3,0.019054889678955078
2982,2,"[[], [], [], [3], [3, 3], [2], [1], [2], [2], [4], [2, 3], [3], [2], [], []]","[[], [], [], [1, 2], [1, 2], [2, 1], [1, 1], [1, 1, 1], [1, 2, 1], [4, 2], [2, 1], [2], [1], [], []]",1,0.05268669128417969
